Train_Acc,Test_Acc,Train_Loss,Test_Loss,model
-0.12573424490954907,-0.15303959261643468,0.94135904,"tensor(1.0551, grad_fn=<DivBackward0>)",
-0.11201213456171596,-0.13549878850468244,0.94154257,"tensor(1.0574, grad_fn=<DivBackward0>)",
-0.1308454419983466,-0.15898374966204945,0.94131356,"tensor(1.0567, grad_fn=<DivBackward0>)",
-0.12005341902886718,-0.14679974364766002,0.94133824,"tensor(1.0561, grad_fn=<DivBackward0>)",
-0.11819698964109766,-0.14809886709602504,0.94274265,"tensor(1.0557, grad_fn=<DivBackward0>)",
-0.11921028098707113,-0.15064247055997482,0.9394226,"tensor(1.0585, grad_fn=<DivBackward0>)",
-0.10814326741304339,-0.137398403411217,0.9406454,"tensor(1.0553, grad_fn=<DivBackward0>)",
-0.11736717741878573,-0.14879670247457494,0.9402911,"tensor(1.0540, grad_fn=<DivBackward0>)",
-0.12106153477273103,-0.1550355820793521,0.93934625,"tensor(1.0581, grad_fn=<DivBackward0>)",
-0.10515177159645903,-0.1405120088558597,0.93945485,"tensor(1.0591, grad_fn=<DivBackward0>)",
-0.11276026242591589,-0.14849042930194076,0.9383649,"tensor(1.0571, grad_fn=<DivBackward0>)",
-0.11988765853207435,-0.15483805134579984,0.9388192,"tensor(1.0554, grad_fn=<DivBackward0>)",
-0.10985894682281104,-0.14809648745599258,0.93749845,"tensor(1.0609, grad_fn=<DivBackward0>)",
-0.10264477081225096,-0.1459904224384819,0.9382184,"tensor(1.0611, grad_fn=<DivBackward0>)",
-0.11979037118453459,-0.15657112244013563,0.93685824,"tensor(1.0573, grad_fn=<DivBackward0>)",
-0.11445825199038939,-0.15039333087537257,0.93725646,"tensor(1.0577, grad_fn=<DivBackward0>)",
-0.09957434948363286,-0.14301868480121843,0.9362845,"tensor(1.0630, grad_fn=<DivBackward0>)",
-0.10553216659829877,-0.14810815577572878,0.9365419,"tensor(1.0607, grad_fn=<DivBackward0>)",
-0.12389041531850205,-0.16139807082042154,0.9358365,"tensor(1.0583, grad_fn=<DivBackward0>)",
-0.11273435930359633,-0.1556123175089858,0.9357063,"tensor(1.0627, grad_fn=<DivBackward0>)",
-0.09496147549632253,-0.14350718770715962,0.93534225,"tensor(1.0652, grad_fn=<DivBackward0>)",
-0.11444581474519604,-0.15686089544059978,0.93499357,"tensor(1.0610, grad_fn=<DivBackward0>)",
-0.12247718147377083,-0.1634592319515603,0.9347101,"tensor(1.0620, grad_fn=<DivBackward0>)",
-0.10171368482286795,-0.15094754932147686,0.9343864,"tensor(1.0677, grad_fn=<DivBackward0>)",
-0.10693365342425876,-0.15499838797349408,0.9340892,"tensor(1.0652, grad_fn=<DivBackward0>)",
-0.12221630566685696,-0.1640561374486757,0.9337311,"tensor(1.0626, grad_fn=<DivBackward0>)",
-0.10860712499755787,-0.15716890222628943,0.9335619,"tensor(1.0671, grad_fn=<DivBackward0>)",
-0.10087197867799447,-0.15361092401420814,0.9329706,"tensor(1.0687, grad_fn=<DivBackward0>)",
-0.12279981564720886,-0.16931479181948195,0.9329383,"tensor(1.0640, grad_fn=<DivBackward0>)",
-0.1146221130967071,-0.1624850001983763,0.93256694,"tensor(1.0651, grad_fn=<DivBackward0>)",
-0.10289685830658821,-0.15608283415119922,0.9320272,"tensor(1.0687, grad_fn=<DivBackward0>)",
-0.11653974264200213,-0.16452357540299847,0.9320346,"tensor(1.0654, grad_fn=<DivBackward0>)",
-0.11926011819905966,-0.16988975427803013,0.9316077,"tensor(1.0646, grad_fn=<DivBackward0>)",
-0.1017584069076758,-0.15535265315136754,0.9313698,"tensor(1.0693, grad_fn=<DivBackward0>)",
-0.12061264121672001,-0.17435575580336446,0.9311915,"tensor(1.0673, grad_fn=<DivBackward0>)",
-0.11453633342510401,-0.1620644804318275,0.93122005,"tensor(1.0666, grad_fn=<DivBackward0>)",
-0.13284998034968204,-0.18935884508043518,0.9324149,"tensor(1.0706, grad_fn=<DivBackward0>)",
-0.10296936928582814,-0.1494776766764574,0.9336464,"tensor(1.0703, grad_fn=<DivBackward0>)",
-0.12393476921616615,-0.172854645132397,0.93325347,"tensor(1.0637, grad_fn=<DivBackward0>)",
-0.12169352876419365,-0.1744549539567879,0.930203,"tensor(1.0657, grad_fn=<DivBackward0>)",
-0.09762885207476416,-0.14794397386224128,0.9305603,"tensor(1.0699, grad_fn=<DivBackward0>)",
