Train_Acc,Test_Acc,Train_Loss,Test_Loss,model
-0.4690942159182787,-0.33836139312606744,1.0033618,"tensor(1.0560, grad_fn=<DivBackward0>)",dcrnn_3_layer
-0.40690782089551386,-0.302968638722532,0.9983901,"tensor(1.0506, grad_fn=<DivBackward0>)",
-0.3419522940617038,-0.26500507945881596,0.9930554,"tensor(1.0449, grad_fn=<DivBackward0>)",
-0.2823987006936456,-0.2303769516434568,0.9871754,"tensor(1.0409, grad_fn=<DivBackward0>)",
-0.24738650845804358,-0.21505266195851805,0.9820209,"tensor(1.0437, grad_fn=<DivBackward0>)",
-0.23333380039392376,-0.2088502667544871,0.98102593,"tensor(1.0455, grad_fn=<DivBackward0>)",
-0.22140372363306876,-0.199586299026881,0.9802516,"tensor(1.0429, grad_fn=<DivBackward0>)",
-0.2176269684882579,-0.19528175925493402,0.97769195,"tensor(1.0404, grad_fn=<DivBackward0>)",
-0.21841873698488518,-0.19495778326524843,0.9763375,"tensor(1.0391, grad_fn=<DivBackward0>)",
-0.21703682908770902,-0.19379687497684134,0.9761159,"tensor(1.0387, grad_fn=<DivBackward0>)",
-0.21091431384653805,-0.18968095444788916,0.97588575,"tensor(1.0386, grad_fn=<DivBackward0>)",
-0.20018232286449245,-0.18275824577009805,0.9752017,"tensor(1.0389, grad_fn=<DivBackward0>)",
-0.1867811746545526,-0.1745794036925662,0.9742007,"tensor(1.0399, grad_fn=<DivBackward0>)",
-0.17437547733877734,-0.16744482212945863,0.9733414,"tensor(1.0413, grad_fn=<DivBackward0>)",
-0.16681429700858225,-0.16267948395008072,0.97293264,"tensor(1.0415, grad_fn=<DivBackward0>)",
-0.16606064772985138,-0.16060857803415504,0.9723667,"tensor(1.0397, grad_fn=<DivBackward0>)",
-0.17110364550328716,-0.16171279280968937,0.9713904,"tensor(1.0378, grad_fn=<DivBackward0>)",
-0.17577393665047827,-0.16322550658581553,0.97077644,"tensor(1.0365, grad_fn=<DivBackward0>)",
-0.1725110654347111,-0.1608381986461106,0.9705698,"tensor(1.0360, grad_fn=<DivBackward0>)",
-0.16087835169715006,-0.1538418703376497,0.97013146,"tensor(1.0361, grad_fn=<DivBackward0>)",
-0.14720052061585331,-0.1456747435291902,0.96937853,"tensor(1.0368, grad_fn=<DivBackward0>)",
-0.13945937964022126,-0.1401113139433659,0.9688855,"tensor(1.0371, grad_fn=<DivBackward0>)",
-0.1392127319855621,-0.13739327496902143,0.96862495,"tensor(1.0359, grad_fn=<DivBackward0>)",
-0.143485967916015,-0.13716864765816164,0.9680213,"tensor(1.0344, grad_fn=<DivBackward0>)",
-0.14681227615997125,-0.13739826393343033,0.9675831,"tensor(1.0336, grad_fn=<DivBackward0>)",
-0.14543851953725123,-0.13497844657125727,0.96744883,"tensor(1.0337, grad_fn=<DivBackward0>)",
-0.14276291755756562,-0.13142918072396956,0.96715766,"tensor(1.0345, grad_fn=<DivBackward0>)",
-0.1430094498812577,-0.13019614427329426,0.96681345,"tensor(1.0355, grad_fn=<DivBackward0>)",
-0.14453629160637077,-0.1300924567649709,0.96665287,"tensor(1.0353, grad_fn=<DivBackward0>)",
-0.14715626476156815,-0.1308852101044013,0.96625376,"tensor(1.0345, grad_fn=<DivBackward0>)",
-0.1491819913951206,-0.13172997652279675,0.9658125,"tensor(1.0342, grad_fn=<DivBackward0>)",
-0.14692191865397222,-0.13027677500577314,0.965536,"tensor(1.0348, grad_fn=<DivBackward0>)",
-0.14228396327705442,-0.12787528768757245,0.96508425,"tensor(1.0360, grad_fn=<DivBackward0>)",
-0.139073850974488,-0.12626969658406287,0.96469,"tensor(1.0368, grad_fn=<DivBackward0>)",
-0.13887512755385348,-0.12595726059316054,0.9644297,"tensor(1.0364, grad_fn=<DivBackward0>)",
